02Concordance	AverageTotalEdgeBetweennessCentrality	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequency2	01Concordance	MutationFrequencyDifference	Type	AverageOverlapPMN	AverageSetScore	MutationFrequencyDifferenceRatio	AverageCombinedScore	TripletScore	Coverage	AverageAverageNodeClosenessCentrality	12Type	SetScore	Concordance	AverageAverageNodeClusteringCoefficient	RoundedLogPCov	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	12Concordance	AverageRoundedLogPCov	ID	GeneSet	Probability	TripletType	Gene0	Gene1	Gene2	AverageCoverage	01Type	02Type	AverageCooccurrenceRatio
False	0	7	5	3	6	False	2	Cooccurring	272.6666666666667	24.584109134917497	0.16666666666666666	73.97468593670511	11.931400957533082	12	0	Cooccurring	37.18258449763416	False	0	inf	0.25	[5, 7, 6]	3	148.73033799053664	False	6.2	1606	set(['ZAN', 'SCN5A', 'IGHMBP2'])	2.0308307726588211e-16	CooccurringCooccurringCooccurring	ZAN	SCN5A	IGHMBP2	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	12	5	2	7	False	7	Cooccurring	329.0	23.112549844570562	0.4666666666666667	79.85319787351462	11.462181512944683	15	0	Cooccurring	38.69545316134548	False	0	inf	0.13333333333333333	[5, 12, 7]	3	290.21589871009115	False	6.966666666666666	1607	set(['ZAN', 'MYO15A', 'SCN5A'])	2.0397438969839094e-18	CooccurringCooccurringCooccurring	ZAN	MYO15A	SCN5A	12	Cooccurring	Cooccurring	0.30158730158730157
False	0	7	5	3	5	False	2	Cooccurring	272.6666666666667	23.750496933893427	0.18181818181818182	66.27008063675187	10.463696942645033	11	0	Cooccurring	35.932166196098045	False	0	inf	0.2727272727272727	[5, 7, 5]	3	131.75127605235951	False	6.333333333333333	1608	set(['ZAN', 'SCN5A', 'C2orf55'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	ZAN	SCN5A	C2orf55	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	5	2	5	False	0	Cooccurring	295.0	23.164156083320083	0.0	80.50624244533728	15.889389956316569	10	0	Cooccurring	35.83633546697708	False	0	inf	0.2	[5, 5, 5]	3	179.1816773348854	False	5.066666666666666	1609	set(['MYH14', 'PCDH17', 'CAND1'])	2.38246128517579e-13	CooccurringCooccurringCooccurring	MYH14	PCDH17	CAND1	7	Cooccurring	Cooccurring	0.30952380952380953
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	24.92247920581976	0.1	63.77582694834471	9.862241280671864	10	0	Cooccurring	37.690139603987554	False	0	inf	0.3	[6, 5, 5]	3	125.63379867995852	False	6.466666666666666	1613	set(['DOCK8', 'FHOD3', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	DOCK8	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	5	3	5	False	0	Cooccurring	272.6666666666667	25.413002256916855	0.0	59.29700526613933	8.98439473729384	9	0	Cooccurring	38.425924180633196	False	0	inf	0.3333333333333333	[5, 5, 5]	3	115.2777725418996	False	6.599999999999999	1614	set(['FHOD3', 'DNAH10', 'C2orf55'])	4.2059961395900406e-18	CooccurringCooccurringCooccurring	FHOD3	DNAH10	C2orf55	7	Cooccurring	Cooccurring	0.42857142857142855
False	0	12	5	3	5	False	7	Cooccurring	272.6666666666667	24.34196691015394	0.4666666666666667	84.4429253954034	12.66643880931051	15	0	Cooccurring	38.43593650145286	False	0	inf	0.2	[5, 12, 5]	3	192.1796825072643	False	6.666666666666667	1615	set(['FHOD3', 'DNAH11', 'C2orf55'])	1.25465530202251e-17	CooccurringCooccurringCooccurring	FHOD3	DNAH11	C2orf55	11	Cooccurring	Cooccurring	0.3168498168498169
False	0	11	5	3	5	False	6	Cooccurring	272.6666666666667	25.400968235819807	0.4	93.96615675217122	15.66102612536187	15	0	Cooccurring	38.407873148987626	False	0	inf	0.2	[5, 11, 5]	3	192.03936574493812	False	6.0	1616	set(['FHOD3', 'HSPG2', 'C2orf55'])	1.1165005717652496e-15	CooccurringCooccurringCooccurring	FHOD3	HSPG2	C2orf55	11	Cooccurring	Cooccurring	0.2967032967032967
False	0	5	7	3	5	False	2	Cooccurring	272.6666666666667	24.48761234232107	0.18181818181818182	68.09460182594724	10.75177923567588	11	0	Cooccurring	37.037839308739514	False	0	inf	0.2727272727272727	[7, 5, 5]	3	135.80541079871156	False	6.333333333333333	1618	set(['SMARCA1', 'FHOD3', 'C2orf55'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	SMARCA1	FHOD3	C2orf55	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	23.14029728779126	0.1111111111111111	52.042165031300236	7.096658867904578	9	0	Cooccurring	35.67165207091872	False	0	inf	0.3333333333333333	[6, 5, 5]	3	107.01495621275616	False	7.333333333333333	1619	set(['C12orf35', 'FHOD3', 'C2orf55'])	3.5240661893661435e-20	CooccurringCooccurringCooccurring	C12orf35	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.4583333333333333
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	24.985189105573713	0.1	63.94305334768858	9.88810103314772	10	0	Cooccurring	37.78420445361848	False	0	inf	0.3	[6, 5, 5]	3	125.94734817872826	False	6.466666666666666	1621	set(['CACNA1H', 'FHOD3', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	5	3	5	False	0	Cooccurring	272.6666666666667	24.263178032887044	0.0	56.61408207673643	8.577891223747946	9	0	Cooccurring	36.701187844588475	False	0	inf	0.3333333333333333	[5, 5, 5]	3	110.10356353376542	False	6.599999999999999	1622	set(['PCDHB3', 'FHOD3', 'C2orf55'])	4.2059961395900406e-18	CooccurringCooccurringCooccurring	PCDHB3	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.42857142857142855
False	0	5	5	3	5	False	0	Cooccurring	272.6666666666667	24.301376576757537	0.0	56.70321201243426	8.591395759459738	9	0	Cooccurring	36.758485660394214	False	0	inf	0.3333333333333333	[5, 5, 5]	3	110.27545698118264	False	6.599999999999999	1625	set(['FHOD3', 'C7', 'C2orf55'])	4.2059961395900406e-18	CooccurringCooccurringCooccurring	FHOD3	C7	C2orf55	7	Cooccurring	Cooccurring	0.42857142857142855
False	0	5	7	3	5	False	2	Cooccurring	272.6666666666667	24.491186971081998	0.18181818181818182	68.10532571223	10.753472480878422	11	0	Cooccurring	37.0432012518809	False	0	inf	0.2727272727272727	[7, 5, 5]	3	135.82507125689665	False	6.333333333333333	1626	set(['MYT1', 'FHOD3', 'C2orf55'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	MYT1	FHOD3	C2orf55	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	5	3	5	False	0	Cooccurring	272.6666666666667	25.16828292767811	0.0	58.72599349791559	8.897877802714484	9	0	Cooccurring	38.05884518677507	False	0	inf	0.3333333333333333	[5, 5, 5]	3	114.17653556032522	False	6.599999999999999	1627	set(['TRIO', 'FHOD3', 'C2orf55'])	4.2059961395900406e-18	CooccurringCooccurringCooccurring	TRIO	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.42857142857142855
False	0	6	5	3	5	False	1	Cooccurring	272.6666666666667	24.83030983463176	0.1	63.53004195851003	9.8242332925531	10	0	Cooccurring	37.55188554720554	False	0	inf	0.3	[5, 6, 5]	3	125.17295182401848	False	6.466666666666666	1628	set(['FHOD3', 'DOCK1', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	FHOD3	DOCK1	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	8	5	3	5	False	3	Cooccurring	272.6666666666667	25.21301451522683	0.25	75.9910289158988	12.25661756708045	12	0	Cooccurring	38.125942568098154	False	0	inf	0.25	[5, 8, 5]	3	152.50377027239261	False	6.2	1629	set(['FHOD3', 'CELSR3', 'C2orf55'])	1.3024591283933857e-16	CooccurringCooccurringCooccurring	FHOD3	CELSR3	C2orf55	9	Cooccurring	Cooccurring	0.3428571428571428
False	0	8	5	3	5	False	3	Cooccurring	272.6666666666667	25.47520386985677	0.25	76.86499343133192	12.397579585698697	12	0	Cooccurring	38.51922660004306	False	0	inf	0.25	[5, 8, 5]	3	154.07690640017225	False	6.2	1631	set(['FHOD3', 'PLEC', 'C2orf55'])	1.3024591283933857e-16	CooccurringCooccurringCooccurring	FHOD3	PLEC	C2orf55	9	Cooccurring	Cooccurring	0.3428571428571428
False	0	5	5	3	5	False	0	Cooccurring	272.6666666666667	25.217826566194486	0.0	58.84159532112046	8.915393230472798	9	0	Cooccurring	38.13316064454963	False	0	inf	0.3333333333333333	[5, 5, 5]	3	114.3994819336489	False	6.599999999999999	1632	set(['FHOD3', 'PCNT', 'C2orf55'])	4.2059961395900406e-18	CooccurringCooccurringCooccurring	FHOD3	PCNT	C2orf55	7	Cooccurring	Cooccurring	0.42857142857142855
False	0	76	5	3	5	False	71	Cooccurring	272.6666666666667	21.27662741836367	0.9342105263157895	219.79779737951935	32.64323723458208	76	0	Cooccurring	36.06296599948064	False	0	inf	0.039473684210526314	[5, 76, 5]	3	913.5951386535096	False	6.733333333333333	1633	set(['FHOD3', 'TP53', 'C2orf55'])	2.2095154617711792e-16	CooccurringCooccurringCooccurring	FHOD3	TP53	C2orf55	53	Cooccurring	Cooccurring	0.18671679197994986
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	24.521389580618926	0.1	62.70625461447582	9.69684349708389	10	0	Cooccurring	37.0885051661863	False	0	inf	0.3	[6, 5, 5]	3	123.62835055395435	False	6.466666666666666	1634	set(['ATP2B3', 'FHOD3', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	ATP2B3	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	5	3	5	False	0	Cooccurring	272.6666666666667	23.57682085044054	0.0	55.01258198436127	8.335239694600194	9	0	Cooccurring	35.67165207091872	False	0	inf	0.3333333333333333	[5, 5, 5]	3	107.01495621275616	False	6.599999999999999	1635	set(['ZAN', 'FHOD3', 'C2orf55'])	4.2059961395900406e-18	CooccurringCooccurringCooccurring	ZAN	FHOD3	C2orf55	7	Cooccurring	Cooccurring	0.42857142857142855
False	0	6	5	3	5	False	1	Cooccurring	272.6666666666667	24.859322713365273	0.1	63.60740963513274	9.836197366257641	10	0	Cooccurring	37.59540486530582	False	0	inf	0.3	[5, 6, 5]	3	125.31801621768606	False	6.466666666666666	1636	set(['FHOD3', 'PTPRS', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	FHOD3	PTPRS	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	7	3	5	False	2	Cooccurring	272.6666666666667	24.910972042156178	0.18181818181818182	69.36468092545256	10.95231804086093	11	0	Cooccurring	37.672878858492176	False	0	inf	0.2727272727272727	[7, 5, 5]	3	138.13388914780467	False	6.333333333333333	1640	set(['SCN5A', 'FHOD3', 'C2orf55'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	SCN5A	FHOD3	C2orf55	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	6	2	6	False	1	Cooccurring	329.0	25.965772064791306	0.09090909090909091	88.0428399274939	15.816079028891117	11	0	Cooccurring	39.49623892580414	False	0	inf	0.18181818181818182	[6, 5, 6]	3	217.2293140919228	False	5.566666666666667	1641	set(['ATP2B3', 'CASZ1', 'DOCK8'])	1.189100104402391e-14	CooccurringCooccurringCooccurring	ATP2B3	CASZ1	DOCK8	8	Cooccurring	Cooccurring	0.3101851851851852
False	0	5	6	2	8	False	1	Cooccurring	329.0	24.563345489601417	0.08333333333333333	85.8376578443195	14.149064479832884	12	0	Cooccurring	38.905616882224514	False	0	inf	0.16666666666666666	[6, 5, 8]	3	233.4337012933471	False	6.066666666666666	1642	set(['ATP2B3', 'CASZ1', 'ADCY1'])	4.8644225767959154e-16	CooccurringCooccurringCooccurring	ATP2B3	CASZ1	ADCY1	9	Cooccurring	Cooccurring	0.3074074074074074
False	0	11	6	2	5	False	5	Cooccurring	329.0	25.738630263496173	0.3125	115.81665087693015	22.709147230770615	16	0	Cooccurring	39.155526223861436	False	0	inf	0.125	[6, 11, 5]	3	313.2442097908915	False	5.1000000000000005	1644	set(['ATP2B3', 'SLIT3', 'CASZ1'])	7.882869203882506e-13	CooccurringCooccurringCooccurring	ATP2B3	SLIT3	CASZ1	12	Cooccurring	Cooccurring	0.22242572242572245
False	0	6	9	2	5	False	3	Cooccurring	329.0	24.77802588359309	0.23076923076923078	91.26666816693795	15.296089636916976	13	0	Cooccurring	39.44419206422335	False	0	inf	0.15384615384615385	[9, 6, 5]	3	256.38724841745176	False	5.966666666666666	1645	set(['EVPL', 'ATP2B3', 'CASZ1'])	1.3076835632641439e-15	CooccurringCooccurringCooccurring	EVPL	ATP2B3	CASZ1	10	Cooccurring	Cooccurring	0.28619528619528617
False	0	6	6	2	5	False	0	Cooccurring	329.0	24.620113709412085	0.0	84.23014125391944	15.131163099506487	11	0	Cooccurring	37.47775139273531	False	0	inf	0.18181818181818182	[6, 6, 5]	3	206.12763266004418	False	5.566666666666666	1646	set(['C12orf35', 'ATP2B3', 'CASZ1'])	1.189100104402391e-14	CooccurringCooccurringCooccurring	C12orf35	ATP2B3	CASZ1	8	Cooccurring	Cooccurring	0.3101851851851852
False	0	5	6	2	5	False	1	Cooccurring	329.0	24.4535959797921	0.1	78.65172214659918	13.718323630220786	10	0	Cooccurring	38.5645849822108	False	0	inf	0.2	[6, 5, 5]	3	192.822924911054	False	5.733333333333334	1647	set(['ATP2B3', 'C7', 'CASZ1'])	2.9884114250906742e-15	CooccurringCooccurringCooccurring	ATP2B3	C7	CASZ1	8	Cooccurring	Cooccurring	0.3419312169312169
False	0	5	6	2	5	False	1	Cooccurring	329.0	23.65911081752513	0.1	76.6771641469234	13.373923979114545	10	0	Cooccurring	37.47775139273531	False	0	inf	0.2	[6, 5, 5]	3	187.3887569636765	False	5.733333333333334	1649	set(['ATP2B3', 'CASZ1', 'C2orf55'])	2.9884114250906742e-15	CooccurringCooccurringCooccurring	ATP2B3	CASZ1	C2orf55	8	Cooccurring	Cooccurring	0.3419312169312169
False	0	5	20	2	5	False	15	Cooccurring	328.5	23.053364719159863	0.6521739130434783	131.5855763610931	23.497424350195203	23	0	Cooccurring	39.437299405134624	False	0	inf	0.08695652173913043	[20, 5, 5]	3	453.5289431590482	False	5.599999999999999	1650	set(['LRP2', 'TNS1', 'DEAF1'])	5.1299355323532502e-14	CooccurringCooccurringCooccurring	LRP2	TNS1	DEAF1	17	Cooccurring	Cooccurring	0.23376623376623373
False	0	5	5	3	6	False	0	Cooccurring	228.0	22.583072228987618	0.0	57.72336383867282	8.926293377114355	10	0	Cooccurring	33.89892817217458	False	0	inf	0.3	[5, 5, 6]	3	112.99642724058194	False	6.466666666666666	1651	set(['TNS1', 'DEAF1', 'PRTG'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	TNS1	DEAF1	PRTG	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	5	3	14	False	0	Cooccurring	228.0	23.317023185596597	0.0	101.87399804220098	17.564482421069137	18	0	Cooccurring	34.99985460708805	False	0	inf	0.16666666666666666	[5, 5, 14]	3	209.9991276425283	False	5.8	1652	set(['TNS1', 'DEAF1', 'RELN'])	5.365134130171898e-15	CooccurringCooccurringCooccurring	TNS1	DEAF1	RELN	13	Cooccurring	Cooccurring	0.26785714285714285
False	0	5	10	2	5	False	5	Cooccurring	356.5	23.91505867295969	0.35714285714285715	95.66023469183877	18.0491008852526	14	0	Cooccurring	41.04040216994012	False	0	inf	0.14285714285714285	[10, 5, 5]	3	287.2828151895809	False	5.3	1654	set(['CACNA1S', 'ABCG4', 'UBR4'])	1.4114522035138302e-13	CooccurringCooccurringCooccurring	CACNA1S	ABCG4	UBR4	10	Cooccurring	Cooccurring	0.25
False	0	5	10	3	5	False	5	Cooccurring	243.0	23.26078552946296	0.35714285714285715	79.97564198542739	13.182798129466054	14	0	Cooccurring	34.80431310273701	False	0	inf	0.21428571428571427	[10, 5, 5]	3	162.42012781277273	False	6.066666666666666	1655	set(['CACNA1S', 'CFTR', 'UBR4'])	5.9304504941850622e-16	CooccurringCooccurringCooccurring	CACNA1S	CFTR	UBR4	10	Cooccurring	Cooccurring	0.30952380952380953
False	0	10	6	2	5	False	4	Cooccurring	284.5	23.57213701683088	0.26666666666666666	100.8483123824712	19.51902820305894	15	0	Cooccurring	35.43091736647534	False	0	inf	0.13333333333333333	[6, 10, 5]	3	265.73188024856506	False	5.166666666666667	1656	set(['TG', 'CACNA1S', 'UBR4'])	4.1915207968739617e-13	CooccurringCooccurringCooccurring	TG	CACNA1S	UBR4	11	Cooccurring	Cooccurring	0.2343304843304843
False	0	7	5	2	6	False	2	Cooccurring	328.5	22.793216827406226	0.18181818181818182	68.3582967296101	11.025531730582275	11	0	Cooccurring	39.19505363302561	False	0	inf	0.18181818181818182	[5, 7, 6]	3	215.57279498164084	False	6.2	1659	set(['TNS1', 'COL14A1', 'PRTG'])	2.0308307726588208e-16	CooccurringCooccurringCooccurring	TNS1	COL14A1	PRTG	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	7	9	3	6	False	2	Cooccurring	227.0	23.742755272048374	0.125	92.5637108532358	16.239247518111544	16	0	Cooccurring	35.615224839211024	False	0	inf	0.1875	[9, 7, 6]	3	189.94786580912546	False	5.7	1660	set(['HUWE1', 'COL14A1', 'PRTG'])	1.3913355053021255e-14	CooccurringCooccurringCooccurring	HUWE1	COL14A1	PRTG	11	Cooccurring	Cooccurring	0.2602564102564103
False	0	5	5	2	6	False	0	Cooccurring	296.0	23.65649903146009	0.0	88.66007463008607	17.85102173760122	11	0	Cooccurring	36.38191214139967	False	0	inf	0.18181818181818182	[5, 5, 6]	3	200.10051677769818	False	4.966666666666668	1661	set(['NOS3', 'PCDH17', 'FBN1'])	7.1124443161374999e-13	CooccurringCooccurringCooccurring	NOS3	PCDH17	FBN1	8	Cooccurring	Cooccurring	0.2824074074074074
False	0	5	6	2	5	False	1	Cooccurring	329.0	24.753361210178003	0.1	77.81013841149759	13.650901475701332	10	0	Cooccurring	39.18348320818397	False	0	inf	0.2	[6, 5, 5]	3	195.91741604091985	False	5.7	1662	set(['PCDHA2', 'ABCC8', 'KIF1B'])	3.9873302123688531e-15	CooccurringCooccurringCooccurring	PCDHA2	ABCC8	KIF1B	8	Cooccurring	Cooccurring	0.3333333333333333
False	0	5	6	2	5	False	1	Cooccurring	329.0	25.287222535193735	0.1	79.2337686115395	13.90066115991921	10	0	Cooccurring	39.98427519570755	False	0	inf	0.2	[6, 5, 5]	3	199.92137597853775	False	5.7	1663	set(['DOCK8', 'ABCC8', 'KIF1B'])	3.9873302123688531e-15	CooccurringCooccurringCooccurring	DOCK8	ABCC8	KIF1B	8	Cooccurring	Cooccurring	0.3333333333333333
False	0	5	5	2	5	False	0	Cooccurring	329.0	26.317504046666485	0.0	90.80502344646578	17.922044101276143	10	0	Cooccurring	39.85047707714236	False	0	inf	0.2	[5, 5, 5]	3	199.2523853857118	False	5.066666666666666	1664	set(['ABCC8', 'CASZ1', 'KIF1B'])	2.38246128517579e-13	CooccurringCooccurringCooccurring	ABCC8	CASZ1	KIF1B	7	Cooccurring	Cooccurring	0.30952380952380953
False	0	5	5	2	19	False	0	Cooccurring	329.0	24.050762890990978	0.0	141.80269607213532	29.338488842510756	23	0	Cooccurring	39.1485774963321	False	0	inf	0.08695652173913043	[5, 5, 19]	3	450.2086412078192	False	4.833333333333333	1665	set(['ABCC8', 'KIF1B', 'RB1'])	8.8588787106448253e-12	CooccurringCooccurringCooccurring	ABCC8	KIF1B	RB1	16	Cooccurring	Cooccurring	0.17857142857142858
False	0	5	5	2	5	False	0	Cooccurring	329.0	26.47623672017278	0.0	105.90494688069111	24.629057414114214	11	0	Cooccurring	39.74596588553294	False	0	inf	0.18181818181818182	[5, 5, 5]	3	218.60281237043117	False	4.3	1667	set(['ABCC8', 'SHPRH', 'KIF1B'])	5.670277888745538e-11	CooccurringCooccurringCooccurring	ABCC8	SHPRH	KIF1B	8	Cooccurring	Cooccurring	0.25
False	0	5	5	2	5	False	0	Cooccurring	329.0	27.16682029911785	0.0	108.6672811964714	25.27146074336544	11	0	Cooccurring	40.781841253950546	False	0	inf	0.18181818181818182	[5, 5, 5]	3	224.300126896728	False	4.3	1668	set(['ABCC8', 'KIF1B', 'DNHD1'])	5.670277888745538e-11	CooccurringCooccurringCooccurring	ABCC8	KIF1B	DNHD1	8	Cooccurring	Cooccurring	0.25
False	0	6	7	3	9	False	1	Cooccurring	245.66666666666666	22.683184798799704	0.0625	88.27738949660615	15.487261315194061	16	0	Cooccurring	33.99080856044284	False	0	inf	0.1875	[7, 6, 9]	3	181.28431232236179	False	5.7	1669	set(['UBASH3A', 'CUX2', 'PKD1L2'])	1.3913355053021255e-14	CooccurringCooccurringCooccurring	UBASH3A	CUX2	PKD1L2	11	Cooccurring	Cooccurring	0.2602564102564103
False	0	8	7	3	9	False	1	Cooccurring	245.66666666666666	22.787934429298655	0.05555555555555555	98.85865172910503	18.1948438765224	18	0	Cooccurring	34.14793300619125	False	0	inf	0.16666666666666666	[7, 8, 9]	3	204.8875980371475	False	5.433333333333334	1671	set(['UBASH3A', 'COL11A2', 'PKD1L2'])	1.0680722749422381e-13	CooccurringCooccurringCooccurring	UBASH3A	COL11A2	PKD1L2	13	Cooccurring	Cooccurring	0.23168498168498167
False	0	5	6	2	5	False	1	Cooccurring	356.5	25.656025860845237	0.1	91.51723881197229	15.688669510623821	10	0	Cooccurring	41.259526365177095	False	0	inf	0.2	[6, 5, 5]	3	206.29763182588547	False	5.833333333333333	1672	set(['SBF1', 'PCDHB3', 'UBR4'])	1.4960951802342856e-15	CooccurringCooccurringCooccurring	SBF1	PCDHB3	UBR4	8	Cooccurring	Cooccurring	0.34788359788359785
False	0	5	6	2	5	False	1	Cooccurring	356.5	26.33023517221723	0.09090909090909091	101.49830810282576	20.299661620565153	11	0	Cooccurring	41.879144500654675	False	0	inf	0.18181818181818182	[6, 5, 5]	3	230.33529475360072	False	5.0	1674	set(['SBF1', 'CFTR', 'UBR4'])	5.3306118938263443e-13	CooccurringCooccurringCooccurring	SBF1	CFTR	UBR4	8	Cooccurring	Cooccurring	0.291005291005291
False	0	5	5	2	6	False	0	Cooccurring	285.0	21.372088040121824	0.0	80.20948245335946	16.149560225508612	11	0	Cooccurring	32.118139702136844	False	0	inf	0.18181818181818182	[5, 5, 6]	3	176.64976836175265	False	4.966666666666668	1675	set(['HOMER1', 'CCDC108', 'GRM8'])	7.1124443161374999e-13	CooccurringCooccurringCooccurring	HOMER1	CCDC108	GRM8	8	Cooccurring	Cooccurring	0.2824074074074074
False	0	11	6	3	5	False	5	Cooccurring	272.6666666666667	27.227157198690218	0.3125	106.06094176198293	18.181875730625645	16	0	Cooccurring	41.14715659329324	False	0	inf	0.1875	[6, 11, 5]	3	219.45150183089729	False	5.833333333333333	1676	set(['DOCK8', 'HSPG2', 'PCNT'])	4.4192405788650219e-15	CooccurringCooccurringCooccurring	DOCK8	HSPG2	PCNT	11	Cooccurring	Cooccurring	0.2733516483516483
False	0	5	11	3	5	False	6	Cooccurring	272.6666666666667	27.71768024978731	0.4	101.68853013206291	16.948088355343817	15	0	Cooccurring	41.88294116993888	False	0	inf	0.2	[11, 5, 5]	3	209.4147058496944	False	6.0	1677	set(['HSPG2', 'DNAH10', 'PCNT'])	1.1165005717652469e-15	CooccurringCooccurringCooccurring	HSPG2	DNAH10	PCNT	11	Cooccurring	Cooccurring	0.2967032967032967
False	0	12	11	3	5	False	1	Cooccurring	272.6666666666667	26.608847613144544	0.047619047619047616	121.7889007258885	20.99808633204974	21	0	Cooccurring	41.89295349075855	False	0	inf	0.14285714285714285	[11, 12, 5]	3	293.25067443530986	False	5.8	1678	set(['HSPG2', 'DNAH11', 'PCNT'])	1.2781126841044139e-14	CooccurringCooccurringCooccurring	HSPG2	DNAH11	PCNT	15	Cooccurring	Cooccurring	0.21852708694813958
False	0	11	6	3	5	False	5	Cooccurring	272.6666666666667	27.13498782750222	0.3125	105.72298740096026	18.123940697307475	16	0	Cooccurring	41.008902536511236	False	0	inf	0.1875	[6, 11, 5]	3	218.71414686139326	False	5.833333333333333	1679	set(['DOCK1', 'HSPG2', 'PCNT'])	4.4192405788650219e-15	CooccurringCooccurringCooccurring	DOCK1	HSPG2	PCNT	11	Cooccurring	Cooccurring	0.2733516483516484
